sample	mean_pairwise_difference_A	mean_pairwise_difference_B	mean_pairwise_difference_C	tajima_d_A	tajima_d_B	tajima_d_C	heterozygosity_observed_A	heterozygosity_observed_B	heterozygosity_observed_C	heterozygosity_expectedA	heterozygosity_expectedB	heterozygosity_expectedC	mean_pairwise_difference_between_A_B	mean_pairwise_difference_between_A_C	mean_pairwise_difference_between_B_A	mean_pairwise_difference_between_B_C	mean_pairwise_difference_between_C_A	mean_pairwise_difference_between_C_B	hudson_fst_A_B	hudson_fst_A_C	hudson_fst_B_A	hudson_fst_B_C	hudson_fst_C_A	hudson_fst_C_B
62_3274240436	0.14562180790960452	0.14498734463276838	0.1463781920903955	-0.1909136907182728	-0.03520026917823165	-0.30607027489956773	0.14620666666666665	0.14488	0.14695333333333332	0.14319477777777778	0.14257088888888889	0.14393855555555557	0.14858655555555556	0.14624944444444446	0.14858655555555556	0.14786988888888888	0.14624944444444446	0.14786988888888888	0.07593426741996234	0.07324944444444445	0.07593426741996234	0.07502850470809792	0.07324944444444445	0.07502850470809792
63_642964388	0.14146440677966102	0.12832870056497178	0.14257288135593219	-0.24693988269382247	0.4481322555126146	-0.36290404118855946	0.14238666666666666	0.12818	0.14282666666666663	0.13910666666666666	0.12618988888888888	0.14019666666666666	0.1498758888888889	0.14375511111111108	0.1498758888888889	0.14291055555555557	0.14375511111111108	0.14291055555555557	0.08242761205273069	0.07274578907721281	0.08242761205273069	0.07518516007532956	0.07274578907721281	0.07518516007532956
64_6408065461	0.2310342372881356	0.05959943502824858	0.2605925423728814	1.312318531463711	1.6080203063212364	1.1980816466121103	0.23126	0.05945999999999999	0.25972	0.2271836666666667	0.058606111111111116	0.25624933333333333	0.33522444444444444	0.26036033333333336	0.33522444444444444	0.26236855555555555	0.26036033333333336	0.26236855555555555	0.26256602636534837	0.1374536384180791	0.26256602636534837	0.18232056120527304	0.1374536384180791	0.18232056120527304
65_9580266448	0.13706531073446326	0.1507212429378531	0.14892418079096045	0.4754825464671719	-0.2498109037089789	-0.29662066394226916	0.13798666666666667	0.15124666666666667	0.14804666666666666	0.1347808888888889	0.14820922222222224	0.14644211111111113	0.15287322222222224	0.14606333333333332	0.15287322222222224	0.151339	0.14606333333333332	0.151339	0.08092658380414312	0.07456596045197741	0.08092658380414312	0.0764276440677966	0.07456596045197741	0.0764276440677966
66_1301909647	0.13468033898305085	0.13573536723163843	0.13842463276836156	-0.020224079475412115	-0.16987950529439338	-0.3901680855222737	0.13422	0.13570666666666667	0.13821333333333333	0.13243566666666667	0.13347311111111113	0.13611755555555555	0.14125922222222223	0.13895022222222222	0.14125922222222223	0.13816777777777778	0.13895022222222222	0.13816777777777778	0.0736552956685499	0.07067397928436911	0.0736552956685499	0.06962777777777779	0.07067397928436911	0.06962777777777779
67_3369104475	0.1676819209039548	0.1548586440677966	0.16759536723163843	0.03962520275438241	0.732176767820026	-0.020414304047456616	0.16884666666666667	0.15582000000000001	0.16763333333333336	0.1648872222222222	0.15227766666666667	0.16480211111111112	0.1725942222222222	0.16806444444444446	0.1725942222222222	0.17094422222222222	0.16806444444444446	0.17094422222222222	0.09195908097928439	0.08424512241054614	0.09195908097928439	0.09033071939736347	0.08424512241054614	0.09033071939736347
68_3283689358	0.16268418079096045	0.1692927683615819	0.16209435028248587	0.3905584345714092	-0.1455599865244851	0.5315306078593808	0.16271333333333332	0.16956666666666667	0.16236666666666666	0.15997277777777777	0.16647122222222224	0.15939277777777777	0.17110722222222224	0.16836111111111113	0.17110722222222224	0.170736	0.16836111111111113	0.170736	0.08811298493408662	0.08716647834274951	0.08811298493408662	0.08788922033898304	0.08716647834274951	0.08788922033898304
69_4326054571	0.11321604519774009	0.1345430508474576	0.13709920903954803	0.4928223123618322	-0.3677554010245871	-0.5485243083562453	0.11213333333333335	0.13429333333333335	0.13714666666666667	0.11132911111111111	0.13230066666666668	0.13481422222222222	0.1431928888888889	0.13580322222222221	0.1431928888888889	0.13715844444444444	0.13580322222222221	0.13715844444444444	0.08125311487758945	0.0732244086629002	0.08125311487758945	0.06924787947269304	0.0732244086629002	0.06924787947269304
70_2826887921	0.045077966101694913	0.2025127683615819	0.21209186440677968	1.2065987494389403	0.6918362933802366	0.555151729385116	0.045	0.20098666666666667	0.2104333333333333	0.04432666666666667	0.19913755555555557	0.20855699999999996	0.2595613333333333	0.19184133333333334	0.2595613333333333	0.22212155555555554	0.19184133333333334	0.22212155555555554	0.19766364971751413	0.1275488757062147	0.19766364971751413	0.11847039736346514	0.1275488757062147	0.11847039736346514
71_4830770972	0.1341102824858757	0.13462689265536723	0.13500802259887004	-0.24705955802945753	-0.2371771825028176	-0.23467385479429032	0.13425333333333334	0.13522666666666666	0.13588666666666666	0.1318751111111111	0.13238311111111112	0.13275788888888893	0.13819055555555557	0.13792433333333334	0.13819055555555557	0.13544488888888892	0.13792433333333334	0.13544488888888892	0.07100626177024481	0.07064475706214687	0.07100626177024481	0.06803616007532957	0.07064475706214687	0.06803616007532957
72_8851300220	0.11794949152542372	0.11743525423728814	0.12055423728813558	-0.24776251103776853	-0.3532788301181817	-0.6098424824800472	0.1175	0.11781333333333333	0.12124666666666667	0.11598366666666667	0.11547800000000003	0.11854500000000001	0.12542622222222224	0.12016977777777779	0.12542622222222224	0.12290911111111111	0.12016977777777779	0.12290911111111111	0.06658003578154426	0.06054384557438795	0.06658003578154426	0.06341173822975518	0.06054384557438795	0.06341173822975518
73_4984952333	0.15711672316384181	0.15480813559322035	0.15724485875706215	-0.10620847567431507	0.01248650724115428	-0.16061112407851455	0.15768666666666667	0.15510666666666667	0.15803333333333333	0.1544981111111111	0.15222800000000003	0.1546241111111111	0.15779833333333335	0.1576957777777778	0.15779833333333335	0.157013	0.1576957777777778	0.157013	0.07981711864406779	0.07910538229755179	0.07981711864406779	0.07899975141242938	0.07910538229755179	0.07899975141242938
74_6627419299	0.09944079096045198	0.0836161581920904	0.09160146892655366	-1.1865024040701901	0.02892979933537891	-0.8475741999679144	0.09982	0.08385999999999999	0.09111333333333334	0.09778344444444445	0.08222255555555556	0.09007477777777778	0.10255844444444447	0.10201711111111111	0.10255844444444447	0.08849333333333334	0.10201711111111111	0.08849333333333334	0.05679420715630885	0.05425654613935969	0.05679420715630885	0.04468892655367232	0.05425654613935969	0.04468892655367232
75_396719518	0.09898655367231639	0.157745197740113	0.15712045197740113	1.6095365307127603	-0.32741312967963565	-0.1995524702880865	0.10011333333333333	0.15792666666666663	0.15646666666666667	0.09733677777777777	0.15511611111111112	0.15450177777777777	0.1624591111111111	0.1521821111111111	0.1624591111111111	0.1590138888888889	0.1521821111111111	0.1590138888888889	0.09827617325800378	0.08815535969868174	0.09827617325800378	0.08029747645951035	0.08815535969868174	0.08029747645951035
76_886180559	0.11903231638418078	0.1224483615819209	0.12415288135593221	-0.18131190756485416	-0.4479242552065684	-0.5986407252478709	0.11946666666666665	0.12181333333333332	0.12399333333333334	0.11704844444444445	0.12040755555555556	0.12208366666666669	0.12754255555555555	0.12259588888888888	0.12754255555555555	0.1260158888888889	0.12259588888888888	0.1260158888888889	0.06717238606403014	0.06179958945386063	0.06717238606403014	0.0643655781544256	0.06179958945386063	0.0643655781544256
77_8889514978	0.15810621468926553	0.1555587570621469	0.15759322033898304	-0.010287432123408036	-0.029443581299547248	-0.14222994651256132	0.15857333333333334	0.15519333333333335	0.15788000000000002	0.15547111111111112	0.1529661111111111	0.15496666666666667	0.15959877777777778	0.1590903333333333	0.15959877777777778	0.157335	0.1590903333333333	0.157335	0.08118253483992466	0.08016547457627118	0.08118253483992466	0.07904700564971752	0.08016547457627118	0.07904700564971752
78_189611635	0.14861615819209037	0.17983774011299433	0.1540735593220339	1.1415120678647632	-0.10709821199561956	0.5015687420689264	0.14942000000000003	0.17877333333333334	0.15454	0.14613922222222223	0.17684044444444444	0.15150566666666668	0.18424488888888887	0.1517101111111111	0.18424488888888887	0.18347811111111112	0.1517101111111111	0.18347811111111112	0.1021314143126177	0.07603768173258003	0.1021314143126177	0.10000028625235405	0.07603768173258003	0.10000028625235405
79_4273397947	0.1523456497175141	0.15316282485875707	0.15454790960451978	0.03582586701679486	-0.12222767856027635	-0.13387405927032725	0.1525266666666667	0.15272666666666668	0.1545	0.14980655555555555	0.1506101111111111	0.1519721111111111	0.15595155555555557	0.153795	0.15595155555555557	0.15571722222222223	0.153795	0.15571722222222223	0.07957443691148776	0.07707161016949153	0.07957443691148776	0.07878953860640302	0.07707161016949153	0.07878953860640302
80_4452436648	0.1763361581920904	0.1694541242937853	0.18436508474576271	0.49760682369736203	0.7972874710749827	0.11167995134705634	0.17522000000000001	0.1687266666666667	0.18443333333333334	0.17339722222222223	0.16662988888888888	0.18129233333333333	0.197748	0.1824157777777778	0.197748	0.19038766666666665	0.1824157777777778	0.19038766666666665	0.11130042937853106	0.0922404670433145	0.11130042937853106	0.10193286440677966	0.0922404670433145	0.10193286440677966
81_2282828051	0.14577129943502826	0.14450485875706215	0.14700429378531074	-0.15967828345479787	0.10786485495121338	-0.2697687522955253	0.14584	0.14448	0.14622666666666664	0.1433417777777778	0.14209644444444444	0.14455422222222222	0.14938933333333335	0.14678777777777777	0.14938933333333335	0.14839933333333333	0.14678777777777777	0.14839933333333333	0.07682029378531074	0.07359387947269302	0.07682029378531074	0.07552204519774011	0.07359387947269302	0.07552204519774011
82_5860791539	0.15869943502824857	0.15972723163841807	0.1591640677966102	-0.04953385898104048	-0.07069380924133334	-0.05142921813225876	0.15818666666666667	0.15957333333333334	0.15965333333333334	0.15605444444444444	0.1570651111111111	0.15651133333333334	0.16167955555555558	0.15971033333333334	0.16167955555555558	0.1608262222222222	0.15971033333333334	0.1608262222222222	0.08207288888888889	0.08024445762711864	0.08207288888888889	0.08110339736346515	0.08024445762711864	0.08110339736346515
83_5601895210	0.1283077966101695	0.13191774011299434	0.13518474576271186	0.0007524981179533922	-0.10668357646458912	-0.3908388696924751	0.12870666666666666	0.13177333333333335	0.13548666666666667	0.12616933333333333	0.12971911111111112	0.13293166666666667	0.14409533333333333	0.1414268888888889	0.14409533333333333	0.13411044444444445	0.1414268888888889	0.13411044444444445	0.07903894915254239	0.07555375329566855	0.07903894915254239	0.06733482297551789	0.07555375329566855	0.06733482297551789
84_6026602437	0.16596847457627117	0.1684757062146893	0.16484418079096044	-0.0021105694672649508	0.001996309889539056	0.2364844140627669	0.16484666666666667	0.16817333333333334	0.16617999999999997	0.16320233333333334	0.1656677777777778	0.16209677777777778	0.16914700000000002	0.1678867777777778	0.16914700000000002	0.16867355555555555	0.1678867777777778	0.16867355555555555	0.0855359548022599	0.08518361393596988	0.0855359548022599	0.08534358380414313	0.08518361393596988	0.08534358380414313
85_364384537	0.1643406779661017	0.1746491525423729	0.1727723163841808	0.5521636748911037	-0.11016093386747723	0.05370509650078936	0.1639	0.17551333333333335	0.17375333333333334	0.1616016666666667	0.17173833333333333	0.16989277777777778	0.17493211111111112	0.17007077777777777	0.17493211111111112	0.1754261111111111	0.17007077777777777	0.1754261111111111	0.09018465348399247	0.08579252919020715	0.09018465348399247	0.0885707438794727	0.08579252919020715	0.0885707438794727
86_3463508584	0.08008237288135593	0.0974439548022599	0.09633050847457628	-0.0034507959422533214	-1.071798132108179	-1.0928596496871554	0.07986	0.09751333333333333	0.09683333333333333	0.07874766666666667	0.0958198888888889	0.09472500000000002	0.10227411111111112	0.09220500000000002	0.10227411111111112	0.1002898888888889	0.09220500000000002	0.1002898888888889	0.05789252919020717	0.048101779661016954	0.05789252919020717	0.05184627306967985	0.048101779661016954	0.05184627306967985
87_7463624483	0.1744194350282486	0.14639694915254237	0.1628508474576271	-0.09309070935395351	1.1282737906366807	0.09814979411824525	0.17422666666666667	0.14598	0.16254666666666667	0.17151244444444447	0.143957	0.16013666666666668	0.18191244444444443	0.17885355555555557	0.18191244444444443	0.15731633333333334	0.17885355555555557	0.15731633333333334	0.10170834839924671	0.09453598493408663	0.10170834839924671	0.08000438418079095	0.09453598493408663	0.08000438418079095
88_5289085355	0.09680553672316385	0.10310146892655365	0.10441999999999999	-0.20801401419774607	-0.8450541274865355	-0.8797975205527471	0.09698	0.10255999999999998	0.10433999999999999	0.09519211111111112	0.10138311111111112	0.10267966666666667	0.10608855555555556	0.10368500000000001	0.10608855555555556	0.10475655555555555	0.10368500000000001	0.10475655555555555	0.056111804143126186	0.05337861581920904	0.056111804143126186	0.052876188323917134	0.05337861581920904	0.052876188323917134
89_3302042296	0.10757514124293786	0.10969977401129943	0.11170926553672315	-0.544796612469537	-0.4159583492060604	-0.8575722307312887	0.1068	0.10935333333333333	0.1123	0.10578222222222224	0.10787144444444444	0.10984744444444446	0.1148578888888889	0.11201044444444447	0.1148578888888889	0.11185166666666668	0.11201044444444447	0.11185166666666668	0.06053916007532957	0.05718934274952919	0.06053916007532957	0.05649940677966101	0.05718934274952919	0.05649940677966101
90_5987327129	0.16211581920903956	0.16467536723163842	0.16549796610169493	0.3627859403650528	0.2657136086428752	0.05455683940927184	0.1619	0.16398000000000001	0.16564666666666666	0.15941388888888888	0.16193077777777778	0.16273966666666664	0.1738621111111111	0.16444088888888891	0.1738621111111111	0.1721267777777778	0.16444088888888891	0.1721267777777778	0.09216431450094162	0.08253744256120528	0.09216431450094162	0.08958344444444444	0.08253744256120528	0.08958344444444444
91_1539122944	0.12129661016949153	0.11961920903954804	0.1221102824858757	-0.4052198884739574	-0.36840932062526455	-0.608368027725031	0.12165999999999999	0.12021333333333332	0.12214666666666667	0.119275	0.11762555555555555	0.12007511111111112	0.12474744444444445	0.12192322222222221	0.12474744444444445	0.12336155555555556	0.12192322222222221	0.12336155555555556	0.06451848964218455	0.06107149905838041	0.06451848964218455	0.06292918267419963	0.06107149905838041	0.06292918267419963
92_357330346	0.07747796610169491	0.1702929943502825	0.1539225988700565	1.9164757703332886	-0.2510434341413577	-0.21814150213955147	0.07736	0.16995333333333332	0.15476666666666666	0.07618666666666665	0.16745477777777779	0.15135722222222223	0.17434355555555556	0.13139488888888892	0.17434355555555556	0.17255277777777778	0.13139488888888892	0.17255277777777778	0.1124008154425612	0.07354474764595104	0.1124008154425612	0.09149887947269303	0.07354474764595104	0.09149887947269303
93_6070793290	0.151724406779661	0.14723841807909605	0.13679129943502827	-0.24705200091744534	-0.060647056579481724	0.7684230832453376	0.15158000000000002	0.14704	0.13666	0.1491956666666667	0.14478444444444444	0.13451144444444443	0.153512	0.15202622222222223	0.153512	0.15108600000000003	0.15202622222222223	0.15108600000000003	0.07877129378531074	0.0798972956685499	0.07877129378531074	0.08007857062146892	0.0798972956685499	0.08007857062146892
94_5446320442	0.13994158192090397	0.1418741242937853	0.14141141242937855	0.02089460396754946	-0.12776309036087005	-0.2873617333007266	0.14004666666666668	0.14206666666666667	0.14034000000000002	0.13760922222222222	0.13950955555555555	0.13905455555555557	0.1475781111111111	0.1410706666666667	0.1475781111111111	0.14599811111111113	0.1410706666666667	0.14599811111111113	0.0771241845574388	0.07073241807909605	0.0771241845574388	0.07517672693032015	0.07073241807909605	0.07517672693032015
